,price(£),mileage(mi),door_count,body_style,engine_size(cc),transmission,year,brand,model
1008,7990,73000.0,5.0,Estate,2199.0,Manual,2012.0,Honda,CR-V
1009,8250,47340.0,5.0,Estate,2199.0,Automatic,2011.0,Honda,CR-V
1010,14250,25876.0,5.0,Estate,1600.0,Manual,2017.0,Honda,CR-V
1011,12998,55882.0,5.0,Estate,1968.0,Manual,2016.0,Audi,A4
1012,29995,38000.0,5.0,Estate,2967.0,Automatic,2016.0,Audi,Q7
1013,19490,94592.0,5.0,Estate,2967.0,Manual,2014.0,Audi,SQ5
1014,16199,47000.0,5.0,Estate,1968.0,Manual,2015.0,Audi,A6
1015,30000,6999.0,5.0,Estate,1984.0,Automatic,2020.0,Audi,A4
1016,39750,1500.0,5.0,Estate,2000.0,Automatic,2020.0,Audi,Q3
1017,19995,41900.0,5.0,Estate,2967.0,Automatic,2017.0,Audi,A4
1018,19495,40000.0,5.0,Estate,1968.0,Automatic,2016.0,Audi,Q5
1019,17000,38779.0,5.0,Estate,1968.0,Manual,2016.0,Audi,Q3
1020,19499,20000.0,5.0,Estate,1968.0,Automatic,2016.0,Audi,A4
1021,36696,24657.0,5.0,Estate,2993.0,Automatic,2018.0,BMW,X5
1022,17300,41141.0,5.0,Estate,2.0,Automatic,2016.0,BMW,3
1023,2090,125855.0,5.0,Estate,1995.0,Manual,2007.0,BMW,3
1024,15000,20592.0,5.0,Estate,1499.0,Manual,2019.0,BMW,2
1025,18420,19955.0,5.0,Estate,1995.0,Automatic,2016.0,BMW,X1
1027,34000,19300.0,5.0,Estate,2993.0,Automatic,2018.0,BMW,X5
1028,15989,27000.0,5.0,Estate,1995.0,Manual,2017.0,BMW,X1
1029,31000,35900.0,5.0,Estate,2993.0,Automatic,2015.0,BMW,X5
1030,18995,32541.0,5.0,Estate,1496.0,Automatic,2018.0,BMW,2
1031,12500,80300.0,5.0,Estate,2143.0,Manual,2014.0,Mercedes-Benz,CLS
1032,14500,77689.0,5.0,Estate,2143.0,Manual,2017.0,Mercedes-Benz,CLA
1033,41980,12327.0,5.0,Estate,3982.0,Automatic,2019.0,Mercedes-Benz,C
1034,26491,2000.0,5.0,Estate,1497.0,Automatic,2019.0,Mercedes-Benz,C
1036,19250,35912.0,5.0,Estate,2100.0,Automatic,2016.0,Mercedes-Benz,C
1037,6495,90000.0,5.0,Estate,2143.0,Automatic,2012.0,Mercedes-Benz,C
1038,19299,24721.0,5.0,Estate,2000.0,Automatic,2017.0,Mercedes-Benz,C
1039,25995,9138.0,5.0,Estate,2000.0,Automatic,2019.0,Mercedes-Benz,C
1040,8250,95500.0,5.0,Estate,2100.0,Automatic,2012.0,Mercedes-Benz,E
1042,8498,34564.0,5.0,Estate,1596.0,Manual,2016.0,Ford,C-Max
1043,22000,1208.0,5.0,Estate,999.0,Manual,2020.0,Ford,Focus
1044,8990,28100.0,5.0,Estate,1596.0,Automatic,2015.0,Ford,Focus
1045,9500,28973.0,5.0,Estate,1000.0,Manual,2016.0,Ford,C-Max
1046,9400,46880.0,5.0,Estate,999.0,Manual,2017.0,Ford,Focus
1047,4995,1.0,5.0,Estate,1560.0,Manual,2014.0,Ford,Focus
1048,5695,76000.0,5.0,Estate,1997.0,Manual,2010.0,Ford,Kuga
1049,5995,89000.0,5.0,Estate,1997.0,Manual,2011.0,Ford,Kuga
1050,20900,6728.0,5.0,Estate,2000.0,Automatic,2019.0,Ford,Focus
1051,11995,39997.0,5.0,Estate,1798.0,Automatic,2017.0,Honda,Civic
1052,16950,29985.0,5.0,Estate,1997.0,Manual,2017.0,Honda,CR-V
1053,8395,69629.0,5.0,Estate,2199.0,Manual,2012.0,Honda,CR-V
1054,13495,64913.0,5.0,Estate,1597.0,Manual,2016.0,Honda,CR-V
1055,32970,6890.0,5.0,Estate,2000.0,Automatic,2019.0,Honda,CR-V
1056,13000,17900.0,5.0,Estate,1997.0,Manual,2017.0,Honda,CR-V
1057,8495,57383.0,5.0,Estate,1597.0,Manual,2015.0,Honda,Civic
1058,7995,121400.0,5.0,Estate,1997.0,Manual,2013.0,Honda,CR-V
1059,11899,69848.0,5.0,Estate,1597.0,Manual,2015.0,Honda,CR-V
1060,28640,1018.0,5.0,Estate,1500.0,Automatic,2019.0,Honda,CR-V
1061,14000,40995.0,2.0,Coupe,1968.0,Automatic,2016.0,Audi,A5
1062,15999,52740.0,2.0,Coupe,1798.0,Manual,2016.0,Audi,TT
1063,46999,10.0,2.0,Coupe,2967.0,Automatic,2020.0,Audi,S5
1064,14699,44572.0,2.0,Coupe,1798.0,Manual,2016.0,Audi,TT
1065,13995,43100.0,2.0,Coupe,1968.0,Manual,2014.0,Audi,TT
1066,34790,99.0,2.0,Coupe,2000.0,Automatic,2020.0,Audi,A5
1067,22989,15242.0,2.0,Coupe,1984.0,Manual,2017.0,Audi,TT
1068,41731,4000.0,2.0,Coupe,2000.0,Automatic,2020.0,Audi,TT
1069,30490,29514.0,2.0,Coupe,3000.0,Automatic,2017.0,Audi,A5
1070,15991,71000.0,2.0,Coupe,1968.0,Manual,2016.0,Audi,TT
1071,18490,10514.0,5.0,Coupe,1995.0,Manual,2016.0,BMW,4
1072,18800,43683.0,2.0,Coupe,1995.0,Automatic,2018.0,BMW,4
1074,19750,22696.0,2.0,Coupe,1995.0,Automatic,2018.0,BMW,4
1075,63990,8000.0,2.0,Coupe,4395.0,Automatic,2019.0,BMW,8
1076,3995,96694.0,2.0,Coupe,1995.0,Manual,2009.0,BMW,3
1077,17850,33464.0,5.0,Coupe,1995.0,Manual,2017.0,BMW,4
1078,18450,50000.0,4.0,Coupe,1995.0,Automatic,2017.0,BMW,4
1079,20370,12000.0,2.0,Coupe,2000.0,Automatic,2018.0,BMW,4
1080,22000,23583.0,2.0,Coupe,2998.0,Automatic,2018.0,BMW,2
1081,11100,51007.0,2.0,Coupe,2143.0,Automatic,2015.0,Mercedes-Benz,C
1082,31732,8000.0,2.0,Coupe,1950.0,Manual,2020.0,Mercedes-Benz,C
1083,9995,125000.0,2.0,Coupe,2143.0,Automatic,2014.0,Mercedes-Benz,C
1084,39499,12500.0,2.0,Coupe,3000.0,Automatic,2019.0,Mercedes-Benz,E
1085,18499,18664.0,2.0,Coupe,2100.0,Automatic,2016.0,Mercedes-Benz,E
1086,9750,66000.0,2.0,Coupe,1796.0,Automatic,2011.0,Mercedes-Benz,C
1087,12500,15873.0,2.0,Coupe,1595.0,Automatic,2013.0,Mercedes-Benz,C
1088,29550,3501.0,2.0,Coupe,2000.0,Automatic,2019.0,Mercedes-Benz,C
1089,15995,20517.0,2.0,Coupe,2100.0,Automatic,2015.0,Mercedes-Benz,E
1090,35599,17622.0,5.0,Coupe,2987.0,Automatic,2018.0,Mercedes-Benz,GLC
1093,249950,2400.0,2.0,Coupe,6496.0,Manual,2019.0,Ferrari,812
1094,99995,20000.0,2.0,Coupe,5999.0,Manual,2008.0,Ferrari,599
1095,164900,2200.0,2.0,Coupe,3900.0,Automatic,2017.0,Ferrari,488
1096,74500,34501.0,2.0,Coupe,3586.0,Manual,2000.0,Ferrari,360
1097,149900,10127.0,2.0,Coupe,6262.0,Automatic,2016.0,Ferrari,FF
1098,699900,128.0,2.0,Coupe,6262.0,Automatic,2016.0,Ferrari,F12
1100,264948,400.0,2.0,Coupe,6496.0,Automatic,2020.0,Ferrari,812
1101,57500,5600.0,2.0,Coupe,4951.0,Automatic,2017.0,Ford,Mustang
1102,33000,4966.0,2.0,Coupe,4951.0,Automatic,2018.0,Ford,Mustang
1103,46999,221.0,2.0,Coupe,4951.0,Manual,2020.0,Ford,Mustang
1104,29500,34844.0,2.0,Coupe,4951.0,Manual,2018.0,Ford,Mustang
1105,28500,14500.0,2.0,Coupe,4951.0,Manual,2017.0,Ford,Mustang
1106,30997,28052.0,2.0,Coupe,5000.0,Automatic,2018.0,Ford,Mustang
1107,30375,6354.0,2.0,Coupe,5.0,Manual,2017.0,Ford,Mustang
1108,32500,17000.0,2.0,Coupe,4951.0,Automatic,2016.0,Ford,Mustang
1109,31000,5062.0,2.0,Coupe,2300.0,Manual,2019.0,Ford,Mustang
1110,36900,10.0,2.0,Coupe,2261.0,Manual,2020.0,Ford,Mustang
1111,3695,142000.0,3.0,Coupe,1497.0,Manual,2011.0,Honda,CR-Z
1112,8000,19473.0,3.0,Coupe,1497.0,Manual,2013.0,Honda,CR-Z
1113,3900,97000.0,3.0,Coupe,1497.0,Manual,2010.0,Honda,CR-Z
1114,2495,127000.0,2.0,Coupe,2157.0,Automatic,1998.0,Honda,Prelude
1116,5995,57000.0,2.0,Coupe,2157.0,Manual,1996.0,Honda,Prelude
1117,5999,63962.0,3.0,Coupe,1497.0,Manual,2010.0,Honda,CR-Z
1119,2595,123000.0,2.0,Coupe,2157.0,Automatic,1999.0,Honda,Prelude
1120,5490,75000.0,3.0,Coupe,1497.0,Manual,2011.0,Honda,CR-Z
1124,53950,50.0,2.0,Coupe,2967.0,Automatic,2020.0,Audi,A5
1125,20995,21000.0,2.0,Coupe,1798.0,Manual,2017.0,Audi,TT
1126,28500,13050.0,2.0,Coupe,1984.0,Automatic,2018.0,Audi,TT
1127,17999,28598.0,2.0,Coupe,1798.0,Manual,2017.0,Audi,TT
1128,17700,28747.0,2.0,Coupe,1798.0,Manual,2017.0,Audi,TT
1129,16200,26392.0,2.0,Coupe,1984.0,Manual,2017.0,Audi,A5
1130,74999,40000.0,2.0,Coupe,5204.0,Manual,2016.0,Audi,R8
1131,45890,4450.0,2.0,Coupe,3000.0,Automatic,2019.0,BMW,M2
1132,23432,37709.0,5.0,Coupe,2993.0,Automatic,2016.0,BMW,4
1133,45942,4500.0,2.0,Coupe,3000.0,Automatic,2019.0,BMW,M2
1134,26490,14605.0,2.0,Coupe,3000.0,Automatic,2017.0,BMW,4
1135,11475,93000.0,4.0,Coupe,2993.0,Automatic,2008.0,BMW,X6
1136,8700,49000.0,2.0,Coupe,2993.0,Automatic,2012.0,BMW,3
1137,8400,40902.0,2.0,Coupe,1995.0,Manual,2009.0,BMW,1
1138,12100,66657.0,2.0,Coupe,1997.0,Manual,2014.0,BMW,4
1139,14000,55887.0,2.0,Coupe,1995.0,Automatic,2015.0,BMW,2
1140,21599,43000.0,4.0,Coupe,2993.0,Automatic,2015.0,BMW,X4
1141,11995,60000.0,2.0,Coupe,2143.0,Manual,2013.0,Mercedes-Benz,E
1142,1995,99000.0,3.0,Coupe,1999.0,Automatic,2004.0,Mercedes-Benz,C
1143,23795,19991.0,2.0,Coupe,2143.0,Automatic,2017.0,Mercedes-Benz,C
1144,9425,82000.0,2.0,Coupe,1595.0,Automatic,2014.0,Mercedes-Benz,C
1145,15790,40538.0,2.0,Coupe,2987.0,Automatic,2015.0,Mercedes-Benz,E
1146,12995,61791.0,4.0,Coupe,1796.0,Manual,2014.0,Mercedes-Benz,CLA
1148,7495,110319.0,2.0,Coupe,2143.0,Automatic,2012.0,Mercedes-Benz,C
1149,9800,83000.0,2.0,Coupe,2143.0,Automatic,2014.0,Mercedes-Benz,C
1150,31950,7679.0,5.0,Coupe,2143.0,Manual,2018.0,Mercedes-Benz,GLC
1151,149990,23470.0,2.0,Coupe,6300.0,Automatic,2013.0,Ferrari,F12
1152,189900,12114.0,2.0,Coupe,4308.0,Manual,2008.0,Ferrari,F430
1153,164800,5371.0,2.0,Coupe,3902.0,Automatic,2016.0,Ferrari,488
1156,119995,29000.0,2.0,Coupe,4497.0,Automatic,2010.0,Ferrari,458
1158,127900,20692.0,2.0,Coupe,6300.0,Automatic,2015.0,Ferrari,FF
1159,139995,19200.0,2.0,Coupe,3902.0,Automatic,2017.0,Ferrari,488
1160,284950,20675.0,2.0,Coupe,4943.0,Manual,1981.0,Ferrari,F512
1161,25750,14581.0,2.0,Coupe,2263.0,Manual,2018.0,Ford,Mustang
1162,31500,20052.0,2.0,Coupe,4951.0,Automatic,2018.0,Ford,Mustang
1163,32500,28028.0,2.0,Coupe,4951.0,Automatic,2018.0,Ford,Mustang
1164,41780,2464.0,2.0,Coupe,5000.0,Automatic,2019.0,Ford,Mustang
1165,36600,904.0,2.0,Coupe,2300.0,Automatic,2020.0,Ford,Mustang
1166,33990,19328.0,2.0,Coupe,4951.0,Automatic,2018.0,Ford,Mustang
1167,26995,3229.0,2.0,Coupe,5000.0,Manual,2008.0,Ford,Mustang
1168,495,182761.0,3.0,Coupe,1679.0,Manual,2001.0,Ford,Puma
1169,34000,14951.0,2.0,Coupe,5000.0,Automatic,2018.0,Ford,Mustang
1170,27500,50895.0,2.0,Coupe,7000.0,Automatic,1990.0,Ford,Thunderbird
1171,995,93121.0,2.0,Coupe,1668.0,Manual,2001.0,Honda,Civic
1172,89850,9798.0,2.0,Coupe,3493.0,Automatic,2017.0,Honda,NSX
1173,1995,96000.0,2.0,Coupe,1997.0,Automatic,2001.0,Honda,Accord
1174,5500,59000.0,3.0,Coupe,995.0,Manual,2006.0,Honda,Insight
1175,5000,52380.0,3.0,Coupe,1497.0,Manual,2011.0,Honda,CR-Z
1176,3449,33000.0,2.0,Coupe,1668.0,Automatic,2002.0,Honda,Civic
1177,2500,62800.0,2.0,Coupe,1668.0,Automatic,2001.0,Honda,Civic
1179,15995,73000.0,2.0,Coupe,1800.0,Manual,1999.0,Honda,Integra
1180,21990,30696.0,2.0,Coupe,2000.0,Automatic,2018.0,Audi,A5
1182,13480,63500.0,2.0,Coupe,1968.0,Automatic,2013.0,Audi,A5
1183,18498,40900.0,2.0,Coupe,1968.0,Manual,2017.0,Audi,A5
1184,17995,50481.0,2.0,Coupe,1984.0,Automatic,2015.0,Audi,TT
1185,15298,55688.0,2.0,Coupe,1798.0,Manual,2016.0,Audi,TT
1186,16000,21177.0,2.0,Coupe,1798.0,Manual,2016.0,Audi,TT
1187,4995,121095.0,2.0,Coupe,1984.0,Manual,2009.0,Audi,A5
1188,15929,46239.0,2.0,Coupe,1968.0,Manual,2016.0,Audi,TT
1189,21500,46900.0,2.0,Coupe,1984.0,Manual,2015.0,Audi,TT
1190,23000,18721.0,2.0,Coupe,3000.0,Automatic,2018.0,BMW,4
1191,21950,35000.0,4.0,Coupe,2993.0,Automatic,2017.0,BMW,4
1192,17948,44483.0,2.0,Coupe,2000.0,Automatic,2017.0,BMW,4
1193,18275,45000.0,4.0,Coupe,2993.0,Automatic,2014.0,BMW,6
1194,16699,11556.0,2.0,Coupe,1499.0,Manual,2018.0,BMW,2
1195,13990,37422.0,2.0,Coupe,1995.0,Manual,2018.0,BMW,2
1196,29150,61716.0,2.0,Coupe,4400.0,Automatic,2016.0,BMW,M6
1197,17500,30800.0,2.0,Coupe,1995.0,Automatic,2016.0,BMW,2
1199,20250,30000.0,2.0,Coupe,1995.0,Automatic,2017.0,BMW,4
1200,44990,38288.0,2.0,Coupe,4000.0,Manual,2017.0,Mercedes-Benz,C
1201,26498,4853.0,2.0,Coupe,1950.0,Automatic,2019.0,Mercedes-Benz,C
1202,32890,4588.0,4.0,Coupe,2000.0,Automatic,2020.0,Mercedes-Benz,CLA
1203,27500,64514.0,5.0,Coupe,2143.0,Automatic,2017.0,Mercedes-Benz,GLC
1204,26290,20009.0,2.0,Coupe,2000.0,Automatic,2019.0,Mercedes-Benz,C
1205,18690,37560.0,4.0,Coupe,2143.0,Automatic,2017.0,Mercedes-Benz,CLA
1206,16800,29167.0,2.0,Coupe,2987.0,Automatic,2015.0,Mercedes-Benz,E
1207,44399,10738.0,2.0,Coupe,3000.0,Automatic,2019.0,Mercedes-Benz,C
1208,16998,10232.0,2.0,Coupe,2143.0,Automatic,2015.0,Mercedes-Benz,E
1209,12000,29402.0,2.0,Coupe,2100.0,Automatic,2014.0,Mercedes-Benz,C
1210,2299950,475.0,2.0,Coupe,6262.0,Automatic,2015.0,Ferrari,Laferrari
1211,129900,22500.0,2.0,Coupe,4500.0,Automatic,2013.0,Ferrari,458
1212,90000,43000.0,2.0,Coupe,5474.0,Manual,1998.0,Ferrari,458
1213,99950,12600.0,2.0,Coupe,5748.0,Manual,2008.0,Ferrari,612
1215,144900,10118.0,2.0,Coupe,4497.0,Automatic,2013.0,Ferrari,458
1216,219950,4646.0,2.0,Coupe,6496.0,Manual,2018.0,Ferrari,812
1217,125000,12500.0,2.0,Coupe,4497.0,Automatic,2012.0,Ferrari,458
1219,159990,6384.0,2.0,Coupe,4500.0,Automatic,2014.0,Ferrari,458
1220,42190,5324.0,2.0,Coupe,4951.0,Automatic,2019.0,Ford,Mustang
1221,37999,4040.0,2.0,Coupe,5000.0,Manual,2019.0,Ford,Mustang
1222,23999,16125.0,2.0,Coupe,2263.0,Manual,2017.0,Ford,Mustang
1223,30995,1700.0,2.0,Coupe,4951.0,Manual,2017.0,Ford,Mustang
1224,17995,6000.0,2.0,Coupe,4700.0,Automatic,1966.0,Ford,Mustang
1225,27998,6330.0,2.0,Coupe,2263.0,Automatic,2018.0,Ford,Mustang
1226,29991,28625.0,2.0,Coupe,5000.0,Automatic,2017.0,Ford,Mustang
1227,30000,13690.0,2.0,Coupe,4951.0,Manual,2017.0,Ford,Mustang
1228,26490,50000.0,2.0,Coupe,2300.0,Manual,2017.0,Ford,Mustang
1229,31995,4000.0,2.0,Coupe,4951.0,Manual,2017.0,Ford,Mustang
1230,2950,96000.0,2.0,Coupe,1781.0,Manual,2006.0,Audi,TT
1231,17498,30704.0,2.0,Coupe,1968.0,Automatic,2017.0,Audi,A5
1232,15000,34000.0,2.0,Coupe,1968.0,Automatic,2014.0,Audi,A5
1234,17599,19018.0,2.0,Coupe,1798.0,Manual,2017.0,Audi,TT
1235,15298,56376.0,2.0,Coupe,1968.0,Manual,2015.0,Audi,TT
1236,81995,16000.0,2.0,Coupe,5204.0,Automatic,2016.0,Audi,R8
1237,16998,26292.0,2.0,Coupe,1968.0,Manual,2016.0,Audi,TT
1239,9995,45000.0,2.0,Coupe,1968.0,Manual,2014.0,Audi,A5
1240,13250,95031.0,5.0,Coupe,1995.0,Automatic,2015.0,BMW,4
1241,17990,25290.0,2.0,Coupe,1998.0,Automatic,2017.0,BMW,2
1242,15000,44000.0,2.0,Coupe,1500.0,Automatic,2016.0,BMW,2
1243,38998,27300.0,2.0,Coupe,2979.0,Automatic,2018.0,BMW,4
1244,14450,83000.0,4.0,Coupe,1995.0,Manual,2016.0,BMW,4
1245,14500,39307.0,2.0,Coupe,1995.0,Manual,2016.0,BMW,2
1246,43990,1585.0,2.0,Coupe,2979.0,Automatic,2019.0,BMW,4
1247,20990,36552.0,2.0,Coupe,1995.0,Automatic,2017.0,BMW,4
1248,51950,8930.0,2.0,Coupe,1499.0,Automatic,2017.0,BMW,i8
1249,21991,57507.0,5.0,Coupe,1995.0,Automatic,2016.0,BMW,X4
1250,4990,93000.0,2.0,Coupe,4966.0,Automatic,2002.0,Mercedes-Benz,CL
1251,14850,43948.0,2.0,Coupe,2143.0,Automatic,2015.0,Mercedes-Benz,E
1254,22750,48958.0,2.0,Coupe,1991.0,Automatic,2017.0,Mercedes-Benz,C
1255,3495,93626.0,2.0,Coupe,2148.0,Automatic,2008.0,Mercedes-Benz,CLK
1256,23650,21078.0,2.0,Coupe,2.0,Automatic,2017.0,Mercedes-Benz,C
1257,22950,45000.0,2.0,Coupe,6208.0,Automatic,2012.0,Mercedes-Benz,C
1258,15480,25049.0,4.0,Coupe,1595.0,Manual,2017.0,Mercedes-Benz,CLA
1259,23050,32260.0,2.0,Coupe,2143.0,Automatic,2017.0,Mercedes-Benz,C
1261,62990,48950.0,2.0,Coupe,5748.0,Automatic,2005.0,Ferrari,612
1262,324950,250.0,2.0,Coupe,3902.0,Automatic,2020.0,Ferrari,488
1263,458,111111.0,2.0,Coupe,4497.0,Automatic,2010.0,Ferrari,458
1265,229950,4950.0,2.0,Coupe,6496.0,Automatic,2019.0,Ferrari,812
1266,165000,6900.0,2.0,Coupe,6262.0,Automatic,2015.0,Ferrari,F12
1267,129995,25000.0,2.0,Coupe,5000.0,Manual,1991.0,Ferrari,Testarossa
1268,59475,32708.0,2.0,Coupe,3405.0,Manual,1993.0,Ferrari,348
1271,29750,14000.0,2.0,Coupe,4951.0,Manual,2017.0,Ford,Mustang
1272,15950,99000.0,2.0,Coupe,4700.0,Manual,1965.0,Ford,Mustang
1273,33075,1706.0,2.0,Coupe,4951.0,Manual,2018.0,Ford,Mustang
1274,35000,3559.0,2.0,Coupe,5038.0,Manual,2019.0,Ford,Mustang
1275,43999,2751.0,2.0,Coupe,5000.0,Automatic,2020.0,Ford,Mustang
1277,31900,5577.0,2.0,Coupe,4951.0,Manual,2018.0,Ford,Mustang
1278,36954,2385.0,2.0,Coupe,5038.0,Automatic,2019.0,Ford,Mustang
1280,36990,1329.0,2.0,Coupe,1984.0,Automatic,2020.0,Audi,A5
1281,18999,18500.0,2.0,Coupe,1984.0,Automatic,2016.0,Audi,TT
1282,8450,107000.0,2.0,Coupe,1798.0,Manual,2011.0,Audi,A5
1283,10995,48055.0,2.0,Coupe,1984.0,Manual,2012.0,Audi,TT
1284,13999,26774.0,2.0,Coupe,1984.0,Manual,2014.0,Audi,TT
1285,16980,66300.0,2.0,Coupe,1968.0,Automatic,2017.0,Audi,A5
1286,17970,30100.0,2.0,Coupe,1968.0,Manual,2017.0,Audi,A5
1287,37600,4999.0,2.0,Coupe,1984.0,Manual,2019.0,Audi,A5
1288,23500,36395.0,2.0,Coupe,1984.0,Automatic,2017.0,Audi,TT
1289,7295,96000.0,2.0,Coupe,1984.0,Manual,2011.0,Audi,A5
1290,20985,12423.0,4.0,Coupe,2000.0,Automatic,2017.0,BMW,4
1291,11895,56956.0,2.0,Coupe,1997.0,Manual,2014.0,BMW,4
1292,15239,28883.0,2.0,Coupe,1995.0,Manual,2017.0,BMW,4
1293,21480,5454.0,2.0,Coupe,1499.0,Automatic,2019.0,BMW,2
1294,4995,68000.0,2.0,Coupe,1995.0,Manual,2010.0,BMW,1
1295,18500,12893.0,2.0,Coupe,1995.0,Manual,2017.0,BMW,4
1296,5995,91000.0,2.0,Coupe,4398.0,Automatic,2004.0,BMW,6
1297,28990,68000.0,4.0,Coupe,2993.0,Automatic,2017.0,BMW,X6
1298,27860,123.0,2.0,Coupe,1998.0,Automatic,2019.0,BMW,4
1299,13495,21000.0,2.0,Coupe,1499.0,Manual,2017.0,BMW,2
1300,32500,39663.0,5.0,Coupe,2987.0,Automatic,2016.0,Mercedes-Benz,GLE
1301,33399,8521.0,4.0,Coupe,2900.0,Automatic,2019.0,Mercedes-Benz,CLS
1302,12990,60931.0,2.0,Coupe,2100.0,Automatic,2014.0,Mercedes-Benz,E
1303,24690,32679.0,2.0,Coupe,2000.0,Automatic,2018.0,Mercedes-Benz,E
1304,26490,14999.0,4.0,Coupe,1300.0,Automatic,2019.0,Mercedes-Benz,CLA
1305,10500,105540.0,2.0,Coupe,2143.0,Automatic,2014.0,Mercedes-Benz,E
1306,29980,4151.0,2.0,Coupe,1950.0,Manual,2020.0,Mercedes-Benz,C
1307,22000,24233.0,2.0,Coupe,2143.0,Automatic,2018.0,Mercedes-Benz,C
1309,28811,5083.0,2.0,Coupe,1991.0,Manual,2019.0,Mercedes-Benz,C
1310,285000,589.0,2.0,Coupe,6300.0,Automatic,2017.0,Ferrari,F12
1313,249950,3279.0,2.0,Coupe,6496.0,Manual,2019.0,Ferrari,812
1315,137950,11319.0,2.0,Coupe,3900.0,Manual,2018.0,Ferrari,365
1316,84995,27000.0,2.0,Coupe,4308.0,Manual,2008.0,Ferrari,F430
1318,129995,17000.0,2.0,Coupe,4497.0,Automatic,2014.0,Ferrari,458
1319,139995,9000.0,2.0,Coupe,4497.0,Automatic,2013.0,Ferrari,458
1320,74995,42700.0,2.0,Coupe,5800.0,Automatic,1967.0,Ford,Mustang
1322,33810,11238.0,2.0,Coupe,4951.0,Automatic,2018.0,Ford,Mustang
1323,32790,4256.0,2.0,Coupe,2300.0,Automatic,2018.0,Ford,Mustang
1324,38936,5425.0,2.0,Coupe,5000.0,Automatic,2018.0,Ford,Mustang
1325,38991,2498.0,2.0,Coupe,5038.0,Automatic,2019.0,Ford,Mustang
1326,1490,60000.0,3.0,Coupe,1596.0,Manual,2001.0,Ford,Puma
1327,34999,10693.0,2.0,Coupe,4600.0,Manual,2015.0,Ford,Mustang
1329,31605,23377.0,2.0,Coupe,4951.0,Manual,2018.0,Ford,Mustang
1330,3995,73623.0,2.0,Convertible,1781.0,Manual,2003.0,Audi,TT
1331,18750,27534.0,2.0,Convertible,1400.0,Automatic,2016.0,Audi,A3
1332,8490,95000.0,2.0,Convertible,2967.0,Manual,2012.0,Audi,A5
1333,11000,74456.0,2.0,Convertible,1984.0,Automatic,2012.0,Audi,A5
1334,19998,25087.0,2.0,Convertible,1984.0,Manual,2018.0,Audi,A5
1335,39999,10.0,2.0,Convertible,1968.0,Automatic,2020.0,Audi,A5
1336,8990,89000.0,2.0,Convertible,1968.0,Manual,2012.0,Audi,A5
1337,18995,30000.0,2.0,Convertible,1984.0,Manual,2018.0,Audi,A5
1338,19990,33370.0,2.0,Convertible,1500.0,Automatic,2017.0,Audi,A3
1339,4695,94000.0,2.0,Convertible,1984.0,Manual,2007.0,Audi,TT
1340,3999,87000.0,2.0,Convertible,2979.0,Manual,2002.0,BMW,3
1341,60980,101.0,2.0,Convertible,2998.0,Automatic,2020.0,BMW,8
1342,14990,80500.0,2.0,Convertible,3152.0,Manual,1998.0,BMW,Z3M
1343,3795,104140.0,2.0,Convertible,2171.0,Automatic,2006.0,BMW,3
1344,19990,43442.0,2.0,Convertible,2993.0,Automatic,2014.0,BMW,6
1345,16500,20000.0,2.0,Convertible,1499.0,Manual,2017.0,BMW,2
1346,2490,92000.0,2.0,Convertible,1995.0,Automatic,2003.0,BMW,3
1347,25425,19302.0,2.0,Convertible,3.0,Automatic,2017.0,BMW,4
1348,12495,50000.0,2.0,Convertible,1997.0,Manual,2012.0,BMW,Z4
1350,26991,12583.0,2.0,Convertible,1950.0,Automatic,2019.0,Mercedes-Benz,C
1351,16490,31000.0,2.0,Convertible,2143.0,Manual,2015.0,Mercedes-Benz,E
1352,3995,115000.0,2.0,Convertible,2996.0,Automatic,2005.0,Mercedes-Benz,CLK
1353,7995,72000.0,2.0,Convertible,3724.0,Automatic,2006.0,Mercedes-Benz,SL
1354,31346,12600.0,2.0,Convertible,1950.0,Manual,2019.0,Mercedes-Benz,E
1355,25900,9629.0,2.0,Convertible,1950.0,Automatic,2019.0,Mercedes-Benz,C
1356,28495,13000.0,2.0,Convertible,2000.0,Automatic,2018.0,Mercedes-Benz,E
1357,27500,20000.0,2.0,Convertible,1991.0,Automatic,2018.0,Mercedes-Benz,C
1358,32995,13000.0,2.0,Convertible,2987.0,Manual,2018.0,Mercedes-Benz,E
1359,28499,9500.0,2.0,Convertible,2000.0,Automatic,2019.0,Mercedes-Benz,C
1365,240000,1500.0,2.0,Convertible,3902.0,Automatic,2018.0,Ferrari,488
1367,72980,23000.0,2.0,Convertible,3586.0,Manual,2001.0,Ferrari,360
1368,69790,19000.0,2.0,Convertible,3586.0,Manual,2004.0,Ferrari,360
1369,167950,1560.0,2.0,Convertible,3855.0,Manual,2020.0,Ferrari,Portofino
1371,750,63000.0,2.0,Convertible,1997.0,Manual,2007.0,Ford,Focus
1373,2495,96000.0,2.0,Convertible,1999.0,Manual,2009.0,Ford,Focus
1374,30990,26438.0,2.0,Convertible,4951.0,Automatic,2016.0,Ford,Mustang
1375,9995,64000.0,2.0,Convertible,1597.0,Manual,1984.0,Ford,Escort
1376,1995,86000.0,2.0,Convertible,1999.0,Manual,2007.0,Ford,Focus
1377,49995,74500.0,2.0,Convertible,4768.0,Manual,1991.0,Ford,Mustang
1378,4995,38000.0,2.0,Convertible,1391.0,Manual,1993.0,Ford,Escort
